Source,Target
349808167,@vincentmobe
349808167,@miltonojwang79
349808167,@beaty_ottawa
336375127,@marthakarua
212337086,@udakenya
1.48196E+18,@isaackmutai9
1.48196E+18,@womenruto
130473944,@williamsruto
9.11181E+17,@oleitumbi
8.13765E+17,@oleitumbi
1.274E+18,@oleitumbi
2259413975,@honadenduale
9.54251E+17,@essyokenyuri
1.4954E+18,@vote_hopeke
1.50146E+18,@essyokenyuri
1.38564E+18,@oleitumbi
1.50574E+18,@oleitumbi
9.96072E+17,@oleitumbi
9.33304E+17,@essyokenyuri
1897373484,@marthakarua
1.1953E+18,@williamsruto
1.1953E+18,@railaodinga
1.1953E+18,@citizentvkenya
1.23418E+18,@shikoessie2
1.43125E+18,@essyokenyuri
1248937236,@socrazy_254
1248937236,@udakenya
2267336859,@oleitumbi
1248937236,@joe_munene1
2965796110,@f_m_networks
1.27007E+18,@marthakarua
1.27007E+18,@railaodinga
7.03139E+17,@essyokenyuri
7.03139E+17,@williamsruto
8.95652E+17,@essyokenyuri
9.54802E+17,@iankebenei
1.23418E+18,@marthakarua
1.23418E+18,@railaodinga
1248937236,@muriithironny
839314160,@essyokenyuri
598573081,@marthakarua
1248937236,@essyokenyuri
1248937236,@williamsmkenya
1248937236,@udapartyke
2561017788,@marthakarua
2561017788,@railaodinga
2561017788,@marthakarua
2561017788,@railaodinga
341392001,@jessesaruni
341392001,@skmusyoka
341392001,@williamsruto
341392001,@rigathi
341392001,@mtetezi_ke
341392001,@nickruto_
341392001,@speakerjbmuturi
341392001,@musaliamudavadi
341392001,@mosewetangula
364163058,@essyokenyuri
3408136797,@friedrichngumbi
2561017788,@marthakarua
2561017788,@railaodinga
2561017788,@marthakarua
2561017788,@railaodinga
516251892,@marthakarua
15915563,@joe_munene1
15915563,@williamsruto
15915563,@williamsruto
15915563,@railaodinga
15915563,@citizentvkenya
15915563,@williamsmkenya
15915563,@josenzana
15915563,@udapartyke
15915563,@essyokenyuri
15915563,@nationafrica
15915563,@williamsruto
15915563,@railaodinga
15915563,@dci_kenya
517331956,@oleitumbi
9.20535E+17,@williamsruto
2489878024,@marthakarua
2894407781,@udakenya
1.16235E+18,@essyokenyuri
1399003123,@kingspaperworks
1399003123,@gadgetworld254
1.20278E+18,@hongachagua_
1.21772E+18,@williamsmkenya
415571762,@railaodinga
415571762,@musaliamudavadi
415571762,@mosewetangula
2522984991,@dissecthub
1.48266E+18,@marthakarua
448413867,@hongachagua_
1.37399E+18,@marthakarua
1.0773E+18,@marthakarua
9.2675E+17,@marthakarua
1.47897E+18,@dissecthub
1.1261E+18,@musaliamudavadi
2561017788,@bonifacemwangi
2561017788,@marthakarua
1.18234E+18,@cynthiakimanyi1
2553692781,@kanuparty_ke
2553692781,@kanucongress
1.2595E+18,@oleitumbi
8.51905E+17,@marthakarua
1.39204E+18,@williamsruto
1.37133E+18,@marthakarua
239818478,@maishatvke
9.42261E+17,@dissecthub
1.44415E+18,@marthakarua
9.42261E+17,@dissecthub
2561017788,@marthakarua
609727999,@oleitumbi
7.47796E+17,@cubesandcontainers
1.5245E+18,@kithurekindiki_
1.3569E+18,@youtube
361455737,@oleitumbi
8.19177E+17,@oleitumbi
1.39204E+18,@williamsruto
1.39204E+18,@railaodinga
1.39204E+18,@citizentvkenya
1.17244E+18,@oleitumbi
7.91928E+17,@hebabuowino
99850898,@oleitumbi
1567529658,@vincentmobe
1567529658,@miltonojwang79
1567529658,@beaty_ottawa
3147483755,@nelsonhavi
575310473,@lu_qme
1563813548,@oleitumbi
8.29781E+17,@railaodinga
7.73854E+17,@oleitumbi
2537234963,@oleitumbi
1969017410,@oleitumbi
9.53279E+17,@oleitumbi
3301475844,@oleitumbi
7.84689E+17,@oleitumbi
1.47319E+18,@udapartyke
43661074,@oleitumbi
575310473,@lu_qme
1.28804E+18,@oleitumbi
1907010864,@oleitumbi
1.15554E+18,@oleitumbi
1.29897E+18,@essyokenyuri
8.57955E+17,@williamsmkenya
575310473,@lu_qme
1.29417E+18,@essyokenyuri
4178383817,@evans_miloo
1.48967E+18,@iconske
1.51265E+18,@iconske
1.2595E+18,@essyokenyuri
1.095E+18,@shikoessie2
2882699733,@leemakwiny
1.43712E+18,@kiongozigk
1.43708E+18,@iconske
1.44822E+18,@essyokenyuri
577349458,@essyokenyuri
255098080,@essyokenyuri
1.277E+18,@womenruto
1.277E+18,@gichagamwangi
1.5034E+18,@hon_rigathi
1.277E+18,@hon_rigathi
1.277E+18,@essyokenyuri
1.5034E+18,@gichagamwangi
7.63003E+17,@wetangulam
7.63003E+17,@musaliamudavadi
1.5034E+18,@williamsruto
1.5034E+18,@essyokenyuri
9.6583E+17,@marthakarua
9.6583E+17,@honkangata
1249246260,@essyokenyuri
2331682156,@essyokenyuri
9.85893E+17,@sonkonews
1.09197E+18,@sonkonews
2991592641,@pauline
1.36199E+18,@jerrymarita
9.53298E+17,@williamsruto
1.51895E+18,@jerrymarita
9.85893E+17,@jerrymarita
1.34094E+18,@essyokenyuri
9.53298E+17,@essyokenyuri
9.85893E+17,@paulinenjau5
184289005,@williamsruto
184289005,@railaodinga
184289005,@citizentvkenya
243304509,@nationafrica
243304509,@williamsruto
243304509,@railaodinga
243304509,@dci_kenya
243304509,@oleitumbi
243304509,@citizentvkenya
243304509,@ntvkenya
3317485611,@williamsruto
1.45332E+18,@essyokenyuri
9.80294E+17,@gichagamwangi
1.49033E+18,@essyokenyuri
3030355945,@
8.92325E+17,@williamsruto
8.92325E+17,@essyokenyuri
1.43311E+18,@honkangata
1.43311E+18,@honjamleckkamau
1.43311E+18,@railaodinga
78055602,@oleitumbi
78055602,@citizentvkenya
78055602,@ntvkenya
3768574637,@essyokenyuri
8.34335E+17,@oleitumbi
8.34335E+17,@williamsruto
8.34335E+17,@zacbabel
1.40381E+18,@essyokenyuri
99850898,@essyokenyuri
4824339334,@marthakarua
1.47575E+18,@shikoessie2
1.2454E+18,@williamsruto
1.191E+18,@f_m_networks
8.94138E+17,@railaodinga
8.94138E+17,@marthakarua
1.21535E+18,@crystalbeautypl
1.191E+18,@virginhoffice
1.21535E+18,@virginhoffice
1.51895E+18,@f_m_networks
1.37122E+18,@virginhoffice
1.48265E+18,@virginhoffice
1.37122E+18,@crystalbeautypl
4872636304,@crystalbeautypl
4872636304,@virginhoffice
1.45383E+18,@virginhoffice
1.45383E+18,@crystalbeautypl
8.9371E+17,@jose_ochyberry
1.46793E+18,@virginhoffice
1.45189E+18,@virginhoffice
1.5201E+18,@crystalbeautypl
1.35648E+18,@crystalbeautypl
1.21236E+18,@williamsruto
1.46174E+18,@williamsruto
1.51895E+18,@virginhoffice
1.23965E+18,@virginhoffice
1.45552E+18,@virginhoffice
1.00381E+18,@virginhoffice
1.51895E+18,@crystalbeautypl
1.38186E+18,@crystalbeautypl
1.43788E+18,@700k
1.00381E+18,@crystalbeautypl
1.45189E+18,@crystalbeautypl
1.48265E+18,@crystalbeautypl
1.45552E+18,@crystalbeautypl
1.48265E+18,@virginhoffice
8.8428E+17,@williamsruto
8.8428E+17,@railaodinga
8.8428E+17,@citizentvkenya
3384307331,@williamsruto
3413089996,@williamsruto
892437648,@williamsruto
1.18657E+18,@williamsruto
9.02519E+17,@williamsruto
1.3206E+18,@williamsruto
750877531,@railaodinga
750877531,@marthakarua
8.06168E+17,@williamsruto
8.06168E+17,@railaodinga
8.06168E+17,@citizentvkenya
1210574636,@williamsruto
1.15143E+18,@williamsruto
1.15143E+18,@railaodinga
1.15143E+18,@citizentvkenya
1.5277E+18,@williamsruto
1.5277E+18,@railaodinga
1.5277E+18,@citizentvkenya
1.37399E+18,@railaodinga
1.37399E+18,@marthakarua
1.47319E+18,@williamsruto
1.47543E+18,@nationafrica
1.47543E+18,@williamsruto
1.47543E+18,@railaodinga
1.47543E+18,@dci_kenya
1.46793E+18,@f_m_networks
1.51454E+18,@williamsruto
1.51454E+18,@railaodinga
1.51454E+18,@citizentvkenya
1.36199E+18,@f_m_networks
1.41122E+18,@f_m_networks
1.21535E+18,@f_m_networks
1.20703E+18,@f_m_networks
1215094620,@nationafrica
1215094620,@williamsruto
1215094620,@railaodinga
1215094620,@dci_kenya
404875248,@williamsruto
404875248,@railaodinga
404875248,@citizentvkenya
4353714016,@williamsruto
4353714016,@railaodinga
4353714016,@citizentvkenya
1.41122E+18,@f_m_networks
1215094620,@williamsruto
1.31646E+18,@f_m_networks
1.30305E+18,@f_m_networks
223363269,@williamsruto
223363269,@railaodinga
223363269,@citizentvkenya
988307100,@williamsruto
1.41941E+18,@williamsruto
1.38966E+18,@f_m_networks
8.8615E+17,@f_m_networks
1.43729E+18,@f_m_networks
1.42181E+18,@shikoessie2
9.6532E+17,@f_m_networks
1.45383E+18,@f_m_networks
8.8615E+17,@f_m_networks
1.39529E+18,@f_m_networks
1.45765E+18,@f_m_networks
1.21535E+18,@f_m_networks
1.33819E+18,@f_m_networks
1.48265E+18,@f_m_networks
1.45383E+18,@f_m_networks
1.50574E+18,@nationafrica
1.50574E+18,@williamsruto
1.50574E+18,@railaodinga
1.50574E+18,@dci_kenya
1.46071E+18,@f_m_networks
1.50873E+18,@f_m_networks
1.46071E+18,@f_m_networks
1.50568E+18,@f_m_networks
1.33819E+18,@f_m_networks
1.49945E+18,@williamsruto
1.33152E+18,@railaodinga
1.33152E+18,@marthakarua
9.42376E+17,@marthakarua
1.31646E+18,@f_m_networks
517331956,@nationafrica
517331956,@williamsruto
517331956,@railaodinga
517331956,@dci_kenya
1550442871,@williamsruto
2561017788,@railaodinga
2561017788,@marthakarua
1.21535E+18,@vip_sure_bets
1.25265E+18,@f_m_networks
1.4599E+18,@f_m_networks
1.48265E+18,@f_m_networks
1.44246E+18,@f_m_networks
1.23186E+18,@f_m_networks
1.29972E+18,@vip_sure_bets
1509613346,@williamsruto
1.36568E+18,@williamsruto
887285448,@marthakarua
1.20846E+18,@williamsruto
1.24958E+18,@marthakarua
1.24958E+18,@railaodinga
1.45552E+18,@vip_sure_bets
1.12392E+18,@vip_sure_bets
1.51895E+18,@vip_sure_bets
1.34895E+18,@vip_sure_bets
1.39529E+18,@vip_sure_bets
413038728,@vip_sure_bets
1.23965E+18,@vip_sure_bets
2945400202,@vip_sure_bets
1.23186E+18,@vip_sure_bets
18043755,@williamsruto
1.36811E+18,@vip_sure_bets
1.24887E+18,@vip_sure_bets
1.40383E+18,@vip_sure_bets
1.00381E+18,@vip_sure_bets
1.48265E+18,@vip_sure_bets
7.10736E+17,@vip_sure_bets
9.8803E+17,@tidmaster
1969017410,@williamsruto
1.42974E+18,@f_m_networks
1.15554E+18,@williamsruto
1.15554E+18,@railaodinga
1.15554E+18,@citizentvkenya
1.45545E+18,@williamsruto
322611246,@youtube
322611246,@ezraondara
2561017788,@marthakarua
279613200,@williamsruto
7.43724E+17,@williamsruto
7.43724E+17,@railaodinga
7.43724E+17,@citizentvkenya
1.24539E+18,@vip_sure_bets
1.24539E+18,@vip_sure_bets
7.82973E+17,@williamsruto
7.82973E+17,@railaodinga
7.82973E+17,@citizentvkenya
7.82973E+17,@williamsruto
54986954,@nationafrica
54986954,@williamsruto
54986954,@railaodinga
54986954,@dci_kenya
1420762586,@nationafrica
1420762586,@williamsruto
1420762586,@railaodinga
1420762586,@dci_kenya
9.12225E+17,@nationafrica
9.12225E+17,@williamsruto
9.12225E+17,@railaodinga
9.12225E+17,@dci_kenya
1249246260,@mcshynne_ke
1.40797E+18,@marthakarua
1.22228E+18,@williamsruto
2561017788,@marthakarua
1.46793E+18,@f_m_networks
1.25938E+18,@williamsruto
1.16658E+18,@williamsruto
1.26704E+18,@williamsruto
243304509,@williamsruto
1.34359E+18,@williamsruto
1.34359E+18,@railaodinga
1.34359E+18,@citizentvkenya
1.29417E+18,@nationafrica
1.29417E+18,@williamsruto
1.29417E+18,@railaodinga
1.29417E+18,@dci_kenya
1.29417E+18,@williamsruto
1.48789E+18,@williamsruto
1.48789E+18,@railaodinga
1.48789E+18,@citizentvkenya
1.41482E+18,@nationafrica
1.41482E+18,@williamsruto
1.41482E+18,@railaodinga
1.41482E+18,@dci_kenya
1.44426E+18,@techniquespowe1for
1.30275E+18,@williamsruto
8.97065E+17,@williamsruto
1.17538E+18,@williamsruto
452242832,@nationafrica
452242832,@williamsruto
452242832,@railaodinga
452242832,@dci_kenya
1.3603E+18,@nationafrica
1.3603E+18,@williamsruto
1.3603E+18,@railaodinga
1.3603E+18,@dci_kenya
1234659152,@williamsruto
452242832,@williamsruto
720569903,@williamsruto
1.00908E+18,@williamsruto
2155644233,@williamsruto
1565794764,@williamsruto
1.4471E+18,@williamsruto
2445180075,@williamsruto
9.21862E+17,@williamsruto
2589308553,@williamsruto
2589308553,@railaodinga
2589308553,@citizentvkenya
2445180075,@williamsruto
2445180075,@railaodinga
2445180075,@citizentvkenya
1.48409E+18,@williamsruto
1.27275E+18,@williamsruto
283499192,@nationafrica
283499192,@williamsruto
283499192,@railaodinga
283499192,@dci_kenya
1876471026,@williamsruto
1876471026,@railaodinga
1876471026,@citizentvkenya
1.18836E+18,@williamsruto
2958751840,@williamsruto
2958751840,@railaodinga
2958751840,@citizentvkenya
633145155,@nationafrica
633145155,@williamsruto
633145155,@railaodinga
633145155,@dci_kenya
9.40014E+17,@williamsruto
9.86087E+17,@williamsruto
9.18507E+17,@williamsruto
283499192,@williamsruto
1.39529E+18,@williamsruto
8.66621E+17,@nationafrica
8.66621E+17,@williamsruto
8.66621E+17,@railaodinga
8.66621E+17,@dci_kenya
2858287224,@williamsruto
2858287224,@railaodinga
2858287224,@citizentvkenya
1.11048E+18,@williamsruto
1.277E+18,@williamsruto
9.56799E+17,@nationafrica
9.56799E+17,@williamsruto
9.56799E+17,@railaodinga
9.56799E+17,@dci_kenya
1.4004E+18,@williamsruto
1670683963,@williamsruto
1670683963,@railaodinga
1670683963,@citizentvkenya
1670683963,@nationafrica
1670683963,@williamsruto
1670683963,@railaodinga
1670683963,@dci_kenya
1670683963,@williamsruto
1960761854,@nationafrica
1960761854,@williamsruto
1960761854,@railaodinga
1960761854,@dci_kenya
1420762586,@williamsruto
1420762586,@railaodinga
1420762586,@citizentvkenya
2930489008,@railaodinga
2930489008,@marthakarua
8.19177E+17,@williamsruto
3398520663,@williamsruto
3398520663,@railaodinga
3398520663,@citizentvkenya
1.27717E+18,@williamsruto
1.27717E+18,@railaodinga
1.27717E+18,@citizentvkenya
4104937337,@williamsruto
7.81752E+17,@nationafrica
7.81752E+17,@williamsruto
7.81752E+17,@railaodinga
7.81752E+17,@dci_kenya
1.00283E+18,@williamsruto
1.00283E+18,@railaodinga
1.00283E+18,@citizentvkenya
1.44507E+18,@williamsruto
8.42407E+17,@williamsruto
1.22132E+18,@williamsruto
481040710,@williamsruto
481040710,@railaodinga
481040710,@citizentvkenya
745506012,@williamsruto
1.11678E+18,@williamsruto
1.50574E+18,@williamsruto
1.50574E+18,@railaodinga
1.50574E+18,@citizentvkenya
314443657,@williamsruto
1.5015E+18,@williamsruto
318650889,@williamsruto
1.49945E+18,@nationafrica
1.49945E+18,@williamsruto
1.49945E+18,@railaodinga
1.49945E+18,@dci_kenya
1.44397E+18,@williamsruto
1.47937E+18,@williamsruto
3255314446,@williamsruto
1.50629E+18,@williamsruto
1.31238E+18,@williamsruto
1.31238E+18,@williamsruto
1.31238E+18,@railaodinga
1.31238E+18,@citizentvkenya
1.10717E+18,@williamsruto
1.07058E+18,@williamsruto
1563813548,@williamsruto
1.4878E+18,@nationafrica
1.4878E+18,@williamsruto
1.4878E+18,@railaodinga
1.4878E+18,@dci_kenya
116014111,@nationafrica
116014111,@williamsruto
116014111,@railaodinga
116014111,@dci_kenya
1.4878E+18,@williamsruto
8.22311E+17,@westsevenn
4780942037,@nationafrica
4780942037,@williamsruto
4780942037,@railaodinga
4780942037,@dci_kenya
1.4878E+18,@williamsruto
1.4878E+18,@railaodinga
1.4878E+18,@citizentvkenya
7.69789E+17,@williamsruto
1929350952,@williamsruto
1.45323E+18,@williamsruto
1.42507E+18,@williamsruto
1.42507E+18,@railaodinga
1.42507E+18,@citizentvkenya
1709442834,@nationafrica
1709442834,@williamsruto
1709442834,@railaodinga
1709442834,@dci_kenya
1.24738E+18,@williamsruto
9.80105E+17,@williamsruto
2190280149,@nationafrica
2190280149,@williamsruto
2190280149,@railaodinga
2190280149,@dci_kenya
9.73889E+17,@williamsruto
9.80105E+17,@nationafrica
9.80105E+17,@williamsruto
9.80105E+17,@railaodinga
9.80105E+17,@dci_kenya
1709442834,@williamsruto
1709442834,@railaodinga
1709442834,@citizentvkenya
1172339870,@nationafrica
1172339870,@williamsruto
1172339870,@railaodinga
1172339870,@dci_kenya
8.48803E+17,@williamsruto
2508084126,@williamsruto
2331682156,@williamsruto
9.56799E+17,@williamsruto
9.56799E+17,@railaodinga
9.56799E+17,@citizentvkenya
7.81752E+17,@williamsruto
1.26226E+18,@williamsruto
7.81752E+17,@williamsruto
7.81752E+17,@railaodinga
7.81752E+17,@citizentvkenya
150620506,@nationafrica
150620506,@williamsruto
150620506,@railaodinga
150620506,@dci_kenya
1.16235E+18,@williamsruto
212539753,@nationafrica
212539753,@williamsruto
212539753,@railaodinga
212539753,@dci_kenya
1.42216E+18,@williamsruto
1590945654,@nationafrica
1590945654,@williamsruto
1590945654,@railaodinga
1590945654,@dci_kenya
9.51516E+17,@williamsruto
9.51516E+17,@railaodinga
9.51516E+17,@citizentvkenya
1.36965E+18,@williamsruto
1172339870,@williamsruto
1172339870,@williamsruto
1172339870,@railaodinga
1172339870,@citizentvkenya
212539753,@williamsruto
1.38564E+18,@williamsruto
1.03296E+18,@williamsruto
1.336E+18,@nationafrica
1.336E+18,@williamsruto
1.336E+18,@railaodinga
1.336E+18,@dci_kenya
1.24644E+18,@williamsruto
8.65182E+17,@williamsruto
1.49348E+18,@williamsruto
1.02319E+18,@williamsruto
942847634,@williamsruto
1.25342E+18,@williamsruto
97443396,@williamsruto
4844479168,@williamsruto
1.24165E+18,@williamsruto
1.41304E+18,@williamsruto
390858566,@williamsruto
1.49027E+18,@williamsruto
9.98424E+17,@williamsruto
1.44427E+18,@williamsruto
1647817903,@williamsruto
516251892,@williamsruto
1.18657E+18,@williamsruto
1.18657E+18,@railaodinga
1.18657E+18,@citizentvkenya
1.32034E+18,@williamsruto
1740806809,@williamsruto
1.15916E+18,@williamsruto
1.15916E+18,@railaodinga
1.15916E+18,@citizentvkenya
1.43163E+18,@williamsruto
1.32034E+18,@williamsruto
1.32034E+18,@railaodinga
1.32034E+18,@citizentvkenya
1.50402E+18,@williamsruto
4234436067,@williamsruto
4234436067,@railaodinga
4234436067,@citizentvkenya
7.07573E+17,@williamsruto
4023046335,@williamsruto
4023046335,@railaodinga
4023046335,@citizentvkenya
4023046335,@nationafrica
4023046335,@williamsruto
4023046335,@railaodinga
4023046335,@dci_kenya
609727999,@williamsruto
1907010864,@williamsruto
4023046335,@williamsruto
2267336859,@williamsruto
8.00022E+17,@williamsruto
2341999346,@williamsruto
1.46789E+18,@williamsruto
9.96072E+17,@williamsruto
1.2595E+18,@williamsruto
9.54251E+17,@williamsruto
8.06168E+17,@williamsruto
138300043,@williamsruto
8.42695E+17,@williamsruto
1502780707,@williamsruto
1.17244E+18,@williamsruto
501725961,@williamsruto
1.50909E+18,@nationafrica
1.50909E+18,@williamsruto
1.50909E+18,@railaodinga
1.50909E+18,@dci_kenya
2195601763,@williamsruto
7.84689E+17,@williamsruto
1.50909E+18,@williamsruto
9.51672E+17,@williamsruto
8.90142E+17,@williamsruto
3300351310,@williamsruto
68382599,@williamsruto
1.47937E+18,@williamsruto
1.47937E+18,@railaodinga
1.47937E+18,@citizentvkenya
1.47937E+18,@nationafrica
1.47937E+18,@williamsruto
1.47937E+18,@railaodinga
1.47937E+18,@dci_kenya
2195601763,@nationafrica
2195601763,@williamsruto
2195601763,@railaodinga
2195601763,@dci_kenya
255098080,@williamsruto
255098080,@railaodinga
255098080,@citizentvkenya
1.41987E+18,@dcijuja
1.41987E+18,@bkhaniri
1.4471E+18,@williamsruto
1.4471E+18,@railaodinga
1.4471E+18,@citizentvkenya
1.49027E+18,@nationafrica
1.49027E+18,@williamsruto
1.49027E+18,@railaodinga
1.49027E+18,@dci_kenya
8.65182E+17,@williamsruto
8.65182E+17,@railaodinga
8.65182E+17,@citizentvkenya
1.30275E+18,@joe_munene1
582984655,@williamsruto
582984655,@railaodinga
582984655,@citizentvkenya
76274573,@williamsruto
76274573,@railaodinga
76274573,@citizentvkenya
1.277E+18,@nationafrica
1.277E+18,@williamsruto
1.277E+18,@railaodinga
1.277E+18,@dci_kenya
1.277E+18,@williamsruto
1.277E+18,@railaodinga
1.277E+18,@citizentvkenya
1.5015E+18,@williamsruto
1.5015E+18,@railaodinga
1.5015E+18,@citizentvkenya
609727999,@nationafrica
609727999,@williamsruto
609727999,@railaodinga
609727999,@dci_kenya
609727999,@williamsruto
609727999,@railaodinga
609727999,@citizentvkenya
4780942037,@williamsruto
4780942037,@railaodinga
4780942037,@citizentvkenya
1.20283E+18,@williamsruto
1.20283E+18,@railaodinga
1.20283E+18,@citizentvkenya
9.96072E+17,@nationafrica
9.96072E+17,@williamsruto
9.96072E+17,@railaodinga
9.96072E+17,@dci_kenya
358054449,@williamsruto
358054449,@railaodinga
358054449,@citizentvkenya
516251892,@williamsruto
516251892,@railaodinga
516251892,@citizentvkenya
1.21236E+18,@williamsruto
1.21236E+18,@railaodinga
1.21236E+18,@citizentvkenya
1404661405,@williamsruto
1404661405,@railaodinga
1404661405,@citizentvkenya
9.54251E+17,@nationafrica
9.54251E+17,@williamsruto
9.54251E+17,@railaodinga
9.54251E+17,@dci_kenya
962838792,@nationafrica
962838792,@williamsruto
962838792,@railaodinga
962838792,@dci_kenya
8.19177E+17,@nationafrica
8.19177E+17,@williamsruto
8.19177E+17,@railaodinga
8.19177E+17,@dci_kenya
1.01311E+18,@nationafrica
1.01311E+18,@williamsruto
1.01311E+18,@railaodinga
1.01311E+18,@dci_kenya
7.85039E+17,@williamsruto
7.85039E+17,@railaodinga
7.85039E+17,@citizentvkenya
1.31417E+18,@williamsruto
1.31417E+18,@railaodinga
1.31417E+18,@citizentvkenya
1.336E+18,@williamsruto
1.336E+18,@railaodinga
1.336E+18,@citizentvkenya
1.33001E+18,@williamsruto
1.33001E+18,@railaodinga
1.33001E+18,@citizentvkenya
2539426672,@williamsruto
2539426672,@railaodinga
2539426672,@citizentvkenya
1.2809E+18,@
9.13103E+17,@nationafrica
9.13103E+17,@williamsruto
9.13103E+17,@railaodinga
9.13103E+17,@dci_kenya
1.38696E+18,@westsevenn
1.25332E+18,@nationafrica
1.25332E+18,@williamsruto
1.25332E+18,@railaodinga
1.25332E+18,@dci_kenya
3321040162,@williamsruto
3321040162,@railaodinga
3321040162,@citizentvkenya
4058150716,@williamsruto
4058150716,@railaodinga
4058150716,@citizentvkenya
1.00908E+18,@nationafrica
1.00908E+18,@williamsruto
1.00908E+18,@railaodinga
1.00908E+18,@dci_kenya
1.19245E+18,@williamsruto
1.19245E+18,@railaodinga
1.19245E+18,@citizentvkenya
1.51864E+18,@williamsruto
1.51864E+18,@railaodinga
1.51864E+18,@citizentvkenya
1.00908E+18,@williamsruto
1.00908E+18,@railaodinga
1.00908E+18,@citizentvkenya
1.21517E+18,@williamsruto
1.21517E+18,@railaodinga
1.21517E+18,@citizentvkenya
1.38696E+18,@westsevenn
1.38696E+18,@westsevenn
441162108,@williamsruto
441162108,@railaodinga
441162108,@citizentvkenya
2871488297,@dralfredmutua
1.24738E+18,@williamsruto
1.24738E+18,@railaodinga
1.24738E+18,@citizentvkenya
1.49421E+18,@jonngc
130473944,@williamsruto
130473944,@railaodinga
130473944,@citizentvkenya
1.46071E+18,@_kibetclinton
1.46071E+18,@levis_254
1.38696E+18,@_kibetclinton
1.38696E+18,@westsevenn
1.38696E+18,@williamsruto
1.36452E+18,@jonngc
1.51127E+18,@_kibetclinton
1929350952,@williamsruto
1929350952,@railaodinga
1929350952,@citizentvkenya
8.00022E+17,@nationafrica
8.00022E+17,@williamsruto
8.00022E+17,@railaodinga
8.00022E+17,@dci_kenya
1.16235E+18,@williamsruto
1.16235E+18,@railaodinga
1.16235E+18,@citizentvkenya
2748696600,@williamsruto
1.2461E+18,@williamsruto
1.2461E+18,@railaodinga
1.2461E+18,@citizentvkenya
9.80105E+17,@williamsruto
9.80105E+17,@railaodinga
9.80105E+17,@citizentvkenya
2871488297,@dralfredmutua
1.33964E+18,@williamsruto
1.33964E+18,@railaodinga
1.33964E+18,@citizentvkenya
1.2595E+18,@williamsruto
1.2595E+18,@railaodinga
1.2595E+18,@citizentvkenya
43661074,@williamsruto
43661074,@railaodinga
43661074,@citizentvkenya
7.84689E+17,@nationafrica
7.84689E+17,@williamsruto
7.84689E+17,@railaodinga
7.84689E+17,@dci_kenya
1.46132E+18,@westsevenn
1.05496E+18,@williamsruto
1.05496E+18,@railaodinga
1.05496E+18,@citizentvkenya
1.07058E+18,@williamsruto
1.07058E+18,@railaodinga
1.07058E+18,@citizentvkenya
3301475844,@williamsruto
3301475844,@railaodinga
3301475844,@citizentvkenya
3301475844,@nationafrica
3301475844,@williamsruto
3301475844,@railaodinga
3301475844,@dci_kenya
7.33312E+17,@gandalf_vih
1.15583E+18,@williamsruto
1.15583E+18,@railaodinga
1.15583E+18,@citizentvkenya
43661074,@nationafrica
43661074,@williamsruto
43661074,@railaodinga
43661074,@dci_kenya
1.38696E+18,@westsevenn
2436739682,@williamsruto
2436739682,@railaodinga
2436739682,@citizentvkenya
4076445881,@williamsruto
4076445881,@railaodinga
4076445881,@citizentvkenya
1.21854E+18,@nationafrica
1.21854E+18,@williamsruto
1.21854E+18,@railaodinga
1.21854E+18,@dci_kenya
1.37755E+18,@nationafrica
1.37755E+18,@williamsruto
1.37755E+18,@railaodinga
1.37755E+18,@dci_kenya
9.54251E+17,@williamsruto
9.54251E+17,@railaodinga
9.54251E+17,@citizentvkenya
1.41482E+18,@williamsruto
1.41482E+18,@railaodinga
1.41482E+18,@citizentvkenya
7.42784E+17,@williamsruto
7.42784E+17,@railaodinga
7.42784E+17,@citizentvkenya
7.86171E+17,@dennoh_kelly
7.86171E+17,@westsevenn
7.86171E+17,@jonngc
1.38696E+18,@westsevenn
7.86171E+17,@luciann254
7.86171E+17,@luciann254
501725961,@williamsruto
501725961,@railaodinga
501725961,@citizentvkenya
2211930173,@mutaiobed
1.2667E+18,@williamsruto
1.2667E+18,@railaodinga
1.2667E+18,@citizentvkenya
8.13765E+17,@williamsruto
8.13765E+17,@railaodinga
8.13765E+17,@citizentvkenya
7.86171E+17,@bkhaniri
3413089996,@nationafrica
3413089996,@williamsruto
3413089996,@railaodinga
3413089996,@dci_kenya
1.38696E+18,@westsevenn
9.75252E+17,@williamsruto
9.75252E+17,@railaodinga
9.75252E+17,@citizentvkenya
1210574636,@nationafrica
1210574636,@williamsruto
1210574636,@railaodinga
1210574636,@dci_kenya
9.28277E+17,@nationafrica
9.28277E+17,@williamsruto
9.28277E+17,@railaodinga
9.28277E+17,@dci_kenya
2267336859,@williamsruto
2267336859,@railaodinga
2267336859,@citizentvkenya
9.57966E+17,@levis_254
7.55646E+17,@williamsruto
7.55646E+17,@railaodinga
7.55646E+17,@citizentvkenya
911093941,@qosmow
2745170855,@williamsruto
2745170855,@railaodinga
2745170855,@citizentvkenya
1.08762E+18,@williamsruto
1.08762E+18,@railaodinga
1.08762E+18,@citizentvkenya
3316904407,@nationafrica
3316904407,@williamsruto
3316904407,@railaodinga
3316904407,@dci_kenya
102619105,@drmugogichuki
1.52493E+18,@levis_254
1.26391E+18,@williamsruto
1.26391E+18,@railaodinga
1.26391E+18,@citizentvkenya
1.12864E+18,@williamsruto
1.12864E+18,@railaodinga
